id,host_id,host_neighbourhood,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,smart_location,is_location_exact,property_type,room_type,accommodates,bedrooms,beds,price
12981910,26324089,Clontarf,"Marino, Dublin, Ireland",Clontarf,Dublin City,,Marino,Dublin,,"Marino, Ireland",t,Apartment,Entire home/apt,2,1,1,$70.00
12983775,12186491,,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$399.00
12984795,64033904,,"Swords, Dublin, Ireland",,Fingal,,Swords,Dublin,,"Swords, Ireland",t,Townhouse,Entire home/apt,5,3,3,$130.00
12995940,31509251,Churchtown,"Churchtown, Dublin, Ireland",Churchtown,Dn Laoghaire-Rathdown,,Churchtown,Dublin,14,"Churchtown, Ireland",t,House,Entire home/apt,7,4,6,$185.00
12996124,58835764,,"Dun Laoghaire-Rathdown, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dun Laoghaire-Rathdown,Dublin,,"Dun Laoghaire-Rathdown, Ireland",f,Castle,Private room,3,1,2,$75.00
12996153,17334259,,"Dún Laoghaire, Co Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dún Laoghaire,Co Dublin,,"Dún Laoghaire, Ireland",f,House,Private room,2,1,1,$40.00
12997781,23283895,Georgian Quarter,"Dublin, County Dublin, Ireland",Georgian Quarter,Dublin City,,Dublin,County Dublin,D02 P891,"Dublin, Ireland",t,Apartment,Entire home/apt,6,3,4,$200.00
13023218,2768357,,"Dublin, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$80.00
13023404,71919981,Portobello,"Dublin, Dublin, Ireland",Portobello,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,2,1,1,$95.00
13026201,71950440,Rathgar,"Rathgar, Dublin, Ireland",Rathgar,Dublin City,,Rathgar,Dublin,,"Rathgar, Ireland",t,Apartment,Entire home/apt,2,2,2,$50.00
13026204,9993233,Stoneybatter/Arbour Hill,"Dublin, Dublin, Ireland",Stoneybatter/Arbour Hill,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,3,2,2,$110.00
13027020,64957866,Ballsbridge,"Dublin, Dublin, Ireland",Grafton Street/St. Stephens Green,Dublin City,,Dublin,Dublin,D02 H922,"Dublin, Ireland",f,Apartment,Entire home/apt,3,1,2,$135.00
13029437,71985479,,"Dublin, Dublin, Ireland",Phibsborough,Dublin City,,Dublin,Dublin,7,"Dublin, Ireland",f,Cabin,Entire home/apt,5,2,4,$175.00
13035589,72064070,,"Dublin, Dublin, Ireland",Ballsbridge,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$80.00
13037045,41550464,,"Lusk, Dublin, Ireland",,Fingal,,Lusk,Dublin,-,"Lusk, Ireland",f,House,Entire home/apt,7,5,5,$300.00
13043103,25497134,Donnybrook,"Dublin, Dublin, Ireland",Donnybrook,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$60.00
13051489,14835033,,"Dublin, Dublin, Ireland",Terenure,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,House,Private room,2,1,1,$39.00
13055104,51120424,,"Dublin, Dublin, Ireland",Clondalkin,South Dublin,,Dublin,Dublin,,"Dublin, Ireland",f,House,Private room,2,0,1,$75.00
13055777,55058173,,"Monkstown, Dublin, Ireland",Monkstown,Dn Laoghaire-Rathdown,,Monkstown,Dublin,X,"Monkstown, Ireland",f,Bungalow,Private room,2,1,2,$41.00
13056759,526772,Smithfield,"Dublin, County Dublin, Ireland",Smithfield,Dublin City,,Dublin,County Dublin,Dublin 7,"Dublin, Ireland",f,Condominium,Entire home/apt,6,2,3,$159.00
13057206,64886976,Drumcondra,"Drumcondra, Dublin, Ireland",Drumcondra,Dublin City,,Drumcondra,Dublin,,"Drumcondra, Ireland",t,Other,Private room,1,1,1,$40.00
13062042,72354309,Phibsborough,"Dublin, Dublin, Ireland",Phibsborough,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$45.00
13062789,72358063,,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$120.00
13063003,72367362,,"City West , Dublin, Ireland",,South Dublin,,City West ,Dublin,24,"City West , Ireland",f,House,Private room,2,1,0,$50.00
13063809,23383633,,"Dublin , Dun Laoghaire, Ireland",,Dn Laoghaire-Rathdown,,Dublin ,Dun Laoghaire,A96 T2P9,"Dublin , Ireland",f,House,Entire home/apt,9,4,5,$400.00
13070848,16702496,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Entire home/apt,2,1,1,$90.00
13071668,47704400,,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,House,Shared room,2,1,2,$22.00
13072039,65350453,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Private room,2,1,1,$75.00
13073815,52807395,Phibsborough,"Dublin, Dublin, Ireland",Phibsborough,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Townhouse,Private room,2,1,1,$55.00
13078720,9005215,Clondalkin,"Clondalkin, County Dublin, Ireland",Clondalkin,South Dublin,,Clondalkin,County Dublin,D22 HX94,"Clondalkin, Ireland",t,Townhouse,Entire home/apt,5,3,4,$107.00
13079299,72486299,North City Central/O'Connell Street,"Dublin, County Dublin, Ireland",City Centre,Dublin City,,Dublin,County Dublin,D1,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$60.00
13087320,72635396,Old City,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,2,"Dublin, Ireland",t,Apartment,Entire home/apt,2,1,1,$140.00
13093955,44517733,Harold's Cross,"Dublin, Dublin, Ireland",Harold's Cross,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$85.00
13097361,72732944,,"Dublin, Dublin, Ireland",Stoneybatter/Arbour Hill,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,7,2,4,$89.00
13098398,72752423,Stoneybatter/Arbour Hill,"Dublin, Dublin, Ireland",Stoneybatter/Arbour Hill,Dublin City,,Dublin,Dublin,7,"Dublin, Ireland",t,House,Entire home/apt,4,2,2,$200.00
13106548,19368370,Ringsend/Irishtown,"Dublin, Dublin, Ireland",Ringsend/Irishtown,Dublin City,,Dublin,Dublin,Dublin 4,"Dublin, Ireland",t,Apartment,Entire home/apt,4,1,1,$100.00
13114334,56485677,,"Dalkey, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dalkey,Dublin,I,"Dalkey, Ireland",f,House,Entire home/apt,5,4,3,$115.00
13121416,73013034,,"Dublin, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",f,House,Entire home/apt,6,3,3,$200.00
13126460,66700491,,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$120.00
13132549,22078212,,"Dublin, Dublin, Ireland",Grafton Street/St. Stephens Green,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,4,2,2,$250.00
13133350,73154098,Ballsbridge,"Ballsbridge, Dublin, Ireland",Donnybrook,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Entire home/apt,2,1,1,$90.00
13134532,17600476,Rialto,"Dublin, Dublin, Ireland",Rialto,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Serviced apartment,Entire home/apt,6,1,1,$50.00
13136263,73186627,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",f,House,Private room,2,1,1,$65.00
13137951,73206797,,"Dublin, Dublin, Ireland",Ardilea,Dn Laoghaire-Rathdown,,Dublin,Dublin,D14,"Dublin, Ireland",f,Apartment,Entire home/apt,6,2,3,$150.00
13140395,24202268,,"Dublin, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$80.00
13143162,17409889,,"Dublin, Dublin, Ireland",Ballybough,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,House,Entire home/apt,16,6,8,$448.00
13143643,1224126,Ranelagh and Rathmines,"Ranelagh, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Ranelagh,Dublin,,"Ranelagh, Ireland",t,House,Private room,2,1,1,$80.00
13145273,32399964,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Private room,1,1,1,$45.00
13146804,32399964,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Entire home/apt,4,2,2,$110.00
13146810,68611045,North City Central/O'Connell Street,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,3,1,2,$95.00
13151859,36790457,Portobello,"Dublin, Dublin, Ireland",The Liberties,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,House,Entire home/apt,6,2,4,$298.00
13157736,45053876,,"Blanchardstown, Dublin, Ireland",,Fingal,,Blanchardstown,Dublin,,"Blanchardstown, Ireland",t,Townhouse,Private room,1,1,1,$18.00
13163860,35131288,Donnybrook,"Dublin, Dublin, Ireland",Donnybrook,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$160.00
13166732,28104073,Trinity College,"Dublin, Dublin, Ireland",Trinity College,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,6,2,2,$175.00
13168698,73572060,,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$67.00
13170185,50990874,,"Donabate, Dublin, Ireland",,Fingal,,Donabate,Dublin,Co Dublin,"Donabate, Ireland",f,Apartment,Private room,4,2,0,$108.00
13170839,6388455,,"Baldoyle, Dublin, Ireland",,Fingal,,Baldoyle,Dublin,,"Baldoyle, Ireland",t,Apartment,Private room,2,1,1,$75.00
13181263,73719493,Mount Merrion,"Blackrock, Dublin, Ireland",Mount Merrion,Dn Laoghaire-Rathdown,,Blackrock,Dublin,,"Blackrock, Ireland",t,Bungalow,Private room,2,1,1,$40.00
13186773,73719493,Mount Merrion,"Blackrock, Dublin, Ireland",Mount Merrion,Dn Laoghaire-Rathdown,,Blackrock,Dublin,,"Blackrock, Ireland",t,Bungalow,Private room,2,1,1,$40.00
13187976,73792325,Castleknock,"Castleknock, Dublin, Ireland",Castleknock,Fingal,,Castleknock,Dublin,,"Castleknock, Ireland",t,House,Private room,2,1,1,$86.00
13189351,26101296,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,House,Entire home/apt,6,3,3,$350.00
13191068,29265403,The Liberties,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,6,4,5,$250.00
13196435,8182075,Kimmage,"Crumlin, Dublin, Ireland",Kimmage,Dublin City,,Crumlin,Dublin,D12,"Crumlin, Ireland",t,Townhouse,Private room,2,1,1,$65.00
13197585,14578138,,"Drimnagh, Dublin, Ireland",Crumlin,Dublin City,,Drimnagh,Dublin,,"Drimnagh, Ireland",f,House,Entire home/apt,6,2,2,$120.00
13199715,73929414,Ballsbridge,"Dublin, Dublin, Ireland",Donnybrook,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,1,1,1,$30.00
13200949,12578256,Blackrock,"Foxrock, Dublin, Ireland",Blackrock,Dn Laoghaire-Rathdown,,Foxrock,Dublin,,"Foxrock, Ireland",t,Bungalow,Private room,1,1,1,$50.00
13209566,3928693,Smithfield,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$75.00
13212160,7279922,Grafton Street/St. Stephens Green,"Dublin, Dublin, Ireland",Grafton Street/St. Stephens Green,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$55.00
13212956,6022641,Donnybrook,"Milltown, Dublin, Ireland",Donnybrook,Dublin City,,Milltown,Dublin,6,"Milltown, Ireland",t,Apartment,Private room,2,1,1,$44.00
13215434,74112110,,"Dublin, Dublin, Ireland",Docklands,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$60.00
13216762,4395113,The Liberties,"Dublin, Dublin, Ireland",Portobello,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Townhouse,Entire home/apt,6,2,4,$150.00
13221415,48237345,,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,0000,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$50.00
13232406,74295214,,"Ranelagh, Dublin, Ireland",Grafton Street/St. Stephens Green,Dublin City,,Ranelagh,Dublin,,"Ranelagh, Ireland",t,Apartment,Private room,2,1,1,$55.00
13238633,37708442,,"Dublin 4, Dublin, Ireland",Sandymount,Dublin City,,Dublin 4,Dublin,,"Dublin 4, Ireland",f,House,Entire home/apt,5,3,4,$120.00
13238948,72367362,,"City West, Dublin, Ireland",,South Dublin,,City West,Dublin,24,"City West, Ireland",f,House,Private room,2,1,1,$50.00
13243054,13185988,,"Stepaside, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Stepaside,Dublin,,"Stepaside, Ireland",t,House,Private room,2,1,1,$50.00
13248061,74301319,,"Swords, Dublin, Ireland",,Fingal,,Swords,Dublin,,"Swords, Ireland",t,Apartment,Private room,2,1,1,$60.00
13256574,13185988,,"Stepaside, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Stepaside,Dublin,,"Stepaside, Ireland",t,House,Entire home/apt,8,4,4,$120.00
13260909,43511605,Phibsborough,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,5,2,2,$180.00
13263446,9311889,,"Donaghmede, Dublin, Ireland",Raheny,Dublin City,,Donaghmede,Dublin,,"Donaghmede, Ireland",t,House,Private room,2,1,1,$45.00
13263763,74680610,,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$85.00
13269341,74753318,,"Dublin, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",t,Bed and breakfast,Private room,2,1,1,$50.00
13269894,6388455,,"Baldoyle, Dublin, Ireland",,Fingal,,Baldoyle,Dublin,,"Baldoyle, Ireland",t,Apartment,Private room,1,1,1,$45.00
13273818,5348020,,"Dublin , Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin ,Dublin,1,"Dublin , Ireland",f,Apartment,Private room,2,1,1,$76.00
13274006,45353436,,"Malahide, Dublin, Ireland",,Fingal,,Malahide,Dublin,,"Malahide, Ireland",f,Apartment,Private room,2,1,1,$78.00
13277289,15389620,,"Dublin, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,House,Entire home/apt,4,3,3,$85.00
13287446,74959772,,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,4,2,3,$175.00
13288738,30833708,Smithfield,"Dublin, Dublin, Ireland",Smithfield,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$45.00
13288968,74974962,Harold's Cross,"Dublin, Dublin, Ireland",Harold's Cross,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$55.00
13289569,34187625,,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,4,2,2,$120.00
13291603,34453294,,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Shared room,2,1,1,$47.00
13293014,75015815,Drumcondra,"Glasnevin, Dublin, Ireland",Drumcondra,Dublin City,,Glasnevin,Dublin,,"Glasnevin, Ireland",t,Apartment,Private room,1,1,1,$24.00
13294992,62124181,Old City,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,3,1,2,$83.00
13296251,7012648,,"Dublin, Dublin, Ireland",Monkstown,Dn Laoghaire-Rathdown,,Dublin,Dublin,Dublin,"Dublin, Ireland",f,Guesthouse,Entire home/apt,3,1,2,$120.00
13308392,2373049,Old City,"Dublin, County Dublin, Ireland",Old City,Dublin City,,Dublin,County Dublin,8,"Dublin, Ireland",t,Apartment,Entire home/apt,6,2,3,$180.00
13309227,75202210,,"Dublin, Dublin, Ireland",Monkstown,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",f,House,Private room,1,1,1,$30.00
13309475,70116849,Ballsbridge,"Ballsbridge, Dublin, Ireland",Ballsbridge,Dublin City,,Ballsbridge,Dublin,,"Ballsbridge, Ireland",t,Apartment,Private room,2,1,1,$75.00
13312397,75033433,North City Central/O'Connell Street,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,1,1,$100.00
13313658,75236213,Glasnevin,"Dublin, Dublin, Ireland",Glasnevin,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$30.00
13314148,53242996,Donnybrook,"Dublin, Dublin, Ireland",Donnybrook,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Townhouse,Entire home/apt,3,2,2,$160.00
13315061,75209591,,"Blackrock, Dublin, Ireland",Booterstown,Dn Laoghaire-Rathdown,,Blackrock,Dublin,,"Blackrock, Ireland",f,House,Private room,2,1,1,$40.00
13315311,28013070,Old City,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,3,$169.00
13315603,23191772,Ranelagh and Rathmines,"Dublin, Dublin, Ireland",Inchicore,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Townhouse,Entire home/apt,8,4,8,"$2,250.00"
13320332,64957866,Ballsbridge,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Serviced apartment,Entire home/apt,4,2,2,$200.00
13321000,62124181,Old City,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,3,1,2,$78.00
13323216,31275724,Knocklyon,"Dublin, Dublin, Ireland",Knocklyon,South Dublin,,Dublin,Dublin,D16,"Dublin, Ireland",t,Apartment,Private room,1,1,1,$30.00
13324323,17041280,,"Dublin, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,4,2,2,$200.00
13326351,75394173,Fairview,"Fairview, Dublin, Ireland",Fairview,Dublin City,,Fairview,Dublin,,"Fairview, Ireland",t,House,Private room,1,1,1,$30.00
13327110,54211826,,"Dublin, Dublin, Ireland",Ballybough,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$60.00
13328227,54494246,Ranelagh and Rathmines,"Dublin 6, County Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Dublin 6,County Dublin,D06 R297,"Dublin 6, Ireland",t,Apartment,Entire home/apt,2,1,1,$100.00
13328693,2175478,Temple Bar,"Temple Bar, Dublin 8, Ireland",Temple Bar,Dublin City,,Temple Bar,Dublin 8,,"Temple Bar, Ireland",t,Apartment,Private room,2,1,1,$75.00
13331126,66627037,The Liberties,"Dublin, Dublin, Ireland",The Liberties,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,4,2,2,$210.00
13338141,28453791,,"Dublin 2, Dublin 2, Ireland",Docklands,Dublin City,,Dublin 2,Dublin 2,D02 F683,"Dublin 2, Ireland",t,Apartment,Private room,2,1,1,$95.00
13339597,42229797,East Wall,"Dublin, Dublin, Ireland",East Wall,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,2,2,$150.00
13343028,75588654,,"Lucan, Dublin, Ireland",,South Dublin,,Lucan,Dublin,,"Lucan, Ireland",t,Townhouse,Private room,2,1,2,$120.00
13343644,20301192,Phibsborough,"Dublin, Dublin, Ireland",Phibsborough,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$50.00
13343786,75539180,Old City,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,5,2,5,$120.00
13344477,75605573,,"Dublin, Dublin, Ireland",Docklands,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$52.00
13350885,70154490,Old City,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,13,3,8,$130.00
13351308,75692554,North Strand,"Dublin, Dublin, Ireland",North Strand,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$50.00
13351813,28045223,Phibsborough,"Dublin, Dublin, Ireland",City Centre,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,1,1,1,$20.00
13352360,46496492,,"Dublin, Dublin 7, Ireland",Cabra,Dublin City,,Dublin,Dublin 7,0000,"Dublin, Ireland",f,Apartment,Entire home/apt,4,1,1,$65.00
13354693,72931600,Drumcondra,"Drumcondra, Dublin, Ireland",Drumcondra,Dublin City,,Drumcondra,Dublin,,"Drumcondra, Ireland",f,House,Private room,2,1,1,$60.00
13355723,38841371,Rathfarnham,"Dublin, Dublin, Ireland",Rathfarnham,South Dublin,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,4,2,3,$125.00
13357722,70225142,,"Knocklyon, Dublin, Ireland",Knocklyon,South Dublin,,Knocklyon,Dublin,Dublin 16,"Knocklyon, Ireland",f,Apartment,Entire home/apt,3,0,2,$65.00
13362878,2917576,Blackrock,"Blackrock , Dublin, Ireland",Blackrock,Dn Laoghaire-Rathdown,,Blackrock ,Dublin,Dublin,"Blackrock , Ireland",f,Apartment,Entire home/apt,2,1,1,$106.00
13365563,75864044,,"Dublin, Dublin, Ireland",,Fingal,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,1,1,1,$26.00
13370054,75916230,Trinity College,"Dublin, Dublin, Ireland",Trinity College,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,3,2,2,$150.00
13372909,75947374,,"Dublin, Dublin, Ireland",Rathfarnham,South Dublin,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Private room,1,1,1,$45.00
13376271,73206797,,"Clonskeagh, Dublin, Ireland",Ardilea,Dn Laoghaire-Rathdown,,Clonskeagh,Dublin,,"Clonskeagh, Ireland",f,Condominium,Entire home/apt,6,2,3,$150.00
13376902,45605510,,"Dublin, County Dublin, Ireland",Kilmainham,Dublin City,,Dublin,County Dublin,,"Dublin, Ireland",f,Apartment,Private room,2,1,1,$65.00
13388904,40007229,,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$95.00
13391968,683843,The Liberties,"Dublin, Dublin, Ireland",The Liberties,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Townhouse,Entire home/apt,2,1,1,$95.00
13394292,74744250,,"MALAHIDE, Dublin, Ireland",,Fingal,,MALAHIDE,Dublin,,"MALAHIDE, Ireland",f,House,Private room,2,1,1,$50.00
13397033,4872909,The Liberties,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,4,2,4,$110.00
13401400,9440002,Cabra,"Dublin, Dublin, Ireland",Cabra,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,4,3,3,$227.00
13401786,71522971,Phibsborough,"Dublin, Dublin, Ireland",Phibsborough,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,4,1,2,$79.00
13405707,27493837,,"Dublin, Dublin, Ireland",Dundrum,Dn Laoghaire-Rathdown,,Dublin,Dublin,16,"Dublin, Ireland",f,Apartment,Shared room,4,1,1,$200.00
13406887,76332138,,"Dublin, Dublin, Ireland",Old City,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$73.00
13407828,76340942,Portobello,"Dublin, Dublin, Ireland",Portobello,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Entire home/apt,2,0,1,$70.00
13412185,55010942,,"Dublin, Dublin, Ireland",Marino,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,House,Entire home/apt,4,2,2,$120.00
13414197,72291113,Donnybrook,"Donnybrook, Dublin, Ireland",Donnybrook,Dublin City,,Donnybrook,Dublin,,"Donnybrook, Ireland",t,House,Private room,2,0,0,$49.00
13415357,15639795,,"Dublin, Dublin, Ireland",North City Central/O'Connell Street,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",f,Apartment,Entire home/apt,2,1,1,$200.00
13422111,76505137,Dundrum,"Dundrum, Dublin, Ireland",Dundrum,Dn Laoghaire-Rathdown,,Dundrum,Dublin,14,"Dundrum, Ireland",t,House,Entire home/apt,7,4,5,$299.00
13423008,2347229,,"Dublin, Dublin, Ireland",The Liberties,Dublin City,,Dublin,Dublin,8,"Dublin, Ireland",f,House,Entire home/apt,4,2,2,$160.00
13425025,47634220,Docklands,"Dublin, Dublin, Ireland",Ballsbridge,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,Apartment,Private room,2,1,1,$49.00
13425880,76539564,,"Dublin, Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dublin,Dublin,,"Dublin, Ireland",t,House,Entire home/apt,6,5,5,$126.00
13430625,75692554,North Strand,"Dublin, Dublin, Ireland",Ballybough,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$41.00
13432622,17334259,,"Dún Laoghaire, Co Dublin, Ireland",,Dn Laoghaire-Rathdown,,Dún Laoghaire,Co Dublin,,"Dún Laoghaire, Ireland",t,House,Entire home/apt,2,1,1,$100.00
13433551,76623232,Grafton Street/St. Stephens Green,"Dublin 2, County Dublin, Ireland",Grafton Street/St. Stephens Green,Dublin City,,Dublin 2,County Dublin,D02 Y544,"Dublin 2, Ireland",t,Apartment,Entire home/apt,3,1,1,$123.00
13440759,7665659,Ranelagh and Rathmines,"Dublin, Dublin, Ireland",Ranelagh and Rathmines,Dublin City,,Dublin,Dublin,,"Dublin, Ireland",t,House,Private room,2,1,1,$49.00
